Wavelengths,G06
606,0.0
607,0.0
608,0.0
609,0.0
610,0.0
611,0.0
612,0.0
613,0.0
614,0.0
615,0.0
616,0.0
617,0.0
618,0.0
619,0.0
620,0.0
621,0.0
622,0.0
623,0.0
624,0.0
625,0.0
626,0.0
627,1.5005045378283177e-05
628,7.471155962769523e-05
629,0.00018014524178411925
630,0.00038561783048208533
631,0.0005397745038600996
632,0.0007133631757993201
633,0.0007503041930202865
634,0.0006715742256958872
635,0.0007675562112450802
636,0.001159810918415441
637,0.0013046972452619716
638,0.001363743052430058
639,0.0014784034436137574
640,0.0015211821520725985
641,0.001546911544914525
642,0.0015519501213823467
643,0.0016224403252793913
644,0.0015773276291919346
645,0.0016160878507473235
646,0.001757154763225949
647,0.0018958309120755308
648,0.0019609220744900976
649,0.002065428304650314
650,0.0021656106024522124
651,0.0023935634586686903
652,0.002762793120051893
653,0.003652301900104267
654,0.005299362080163897
655,0.00907083187918358
656,0.02003767056473048
657,0.05767678521249632
658,0.16818146919488994
659,0.39116555196530506
660,0.6656045547523336
661,0.8789913121504265
662,0.9776454867337996
663,1.0
664,0.9894612576869422
665,0.9647644973213632
666,0.9373450269379288
667,0.9179712044547703
668,0.8671300225562382
669,0.6962978398721452
670,0.42948391565162947
671,0.19657596651329803
672,0.07327757814078846
673,0.025482969810066508
674,0.00998498237221181
675,0.005069789679936094
676,0.0032376346776945945
677,0.002343127876154357
678,0.0018866907036065644
679,0.0016244845552219785
680,0.0014190020884335662
681,0.0012982461921995153
682,0.001254759834142671
683,0.001283925229117249
684,0.0010343571208023426
685,0.0009302826786505919
686,0.0009419854632448802
687,0.0009388391136137297
688,0.0009032723317026723
689,0.0008708382146829266
690,0.0007465206285190884
691,0.000691348452728946
692,0.0005540942976985683
693,0.00043723950459835504
694,0.00041411040233022304
695,0.00041100159910975516
696,0.0003347753205591296
697,0.00024098234147731002
698,0.0003252017117132711
699,0.00032770476768588427
700,0.00037339160453319444
701,0.0002545874883208418
702,0.000184042902849591
703,0.00019838230383602897
704,7.530008297801541e-05
705,4.475494533618907e-05
706,7.831784699023495e-05
707,0.0
708,0.0
709,0.0
710,5.233956856506811e-05
711,0.0
712,0.0
713,0.0
714,0.0
715,0.0
716,0.0
717,0.0
718,0.0
719,0.0
720,0.0
721,6.034583093413346e-06
722,3.298346975574286e-05
723,0.00010686874803633634
724,7.398968557915584e-05
725,5.824474761857106e-06
726,0.0
727,0.0
728,0.0
729,2.366967290826979e-05
730,0.00015592845407005624
731,0.00017150334204080734
732,0.00016065643640185697
733,1.7786650287161466e-05
734,1.9724397995456527e-05
735,2.4731870627602643e-05
736,3.3645885998369656e-05
737,6.500611762261279e-05
738,2.0565783049337403e-06
739,8.461037804321326e-05
740,3.633349974987183e-05
741,0.0
742,0.0
743,0.0
744,1.115785405039296e-05
745,2.1063311425228486e-06
746,0.0
747,0.0
748,0.0
749,0.0
750,0.0
751,1.1509352567765504e-05
752,0.0
753,0.0
754,0.0
755,0.0
756,0.0
757,0.0
758,0.0001069254331470081
759,5.5312158686005466e-05
760,1.8556130729325243e-06
761,1.8264853214973384e-05
762,7.917054573753457e-05
763,7.014433101055242e-05
764,5.248998448040131e-06
765,0.0
766,0.0
767,0.0
768,0.0
769,0.0
770,1.1590389962557518e-05
771,0.0
772,0.0
773,0.00011769951132169001
774,0.0001607599209672127
775,6.865831835440315e-05
776,3.390703624045799e-05
777,1.6706853978194287e-05
778,0.0
779,0.0
780,0.0
781,1.5600349793009387e-05
782,0.0001476344976682701
783,7.482953701026306e-05
784,2.8811649085778814e-05
785,0.0
786,1.1830604021429008e-05
787,4.691290379485209e-05
788,2.2068635128548688e-05
789,0.0
790,0.0
791,0.0
792,5.846736707825272e-05
793,1.880976015635384e-06
794,5.037667040286108e-05
795,8.160339262815056e-05
796,0.0
797,0.0
798,0.0
799,8.710324153502042e-06
800,0.0
801,0.0
802,0.0
803,0.0
804,0.0
805,0.0
806,0.0
807,3.1991629834323767e-05
808,0.0
809,0.0
810,0.0
811,0.0
812,6.486765809749277e-05
813,3.676466155771196e-05
814,0.0
815,0.0
816,0.0
817,0.0
818,0.0
819,0.0
820,1.8155627646646778e-05
821,0.0
822,0.0
823,0.0
824,0.0
825,0.0
826,0.0
827,0.0
828,0.0
829,0.0
830,0.0
831,0.0
832,0.0
833,0.0
834,0.0
835,0.0
836,0.0
837,0.0
838,0.0
839,0.0
840,0.0
841,0.0
842,3.177660766844923e-05
843,0.0
844,0.0
845,0.0
846,0.0
847,0.0
848,0.0
849,0.0
850,0.0
851,0.0
852,0.0
853,0.0
854,0.0
855,2.354494558614997e-05
856,3.8888550132516e-06
857,0.0
858,0.0
859,0.0
860,0.0
861,0.0
862,0.0
863,0.0
864,0.0
865,0.0
866,0.0
867,0.0
868,0.0
869,0.0
870,0.0
871,0.0
872,0.0
873,0.0
874,0.0
875,0.0
876,0.0
877,0.0
878,0.0
879,0.0
880,0.0
881,0.0
882,0.0
883,0.0
884,0.0
885,0.0
886,0.0
887,0.0
888,0.0
889,0.0
890,0.0
891,0.0
892,0.0
893,0.0
894,0.0
895,0.0
896,0.0
897,0.0
898,0.0
899,0.0
900,0.0
901,0.0
902,0.0
903,0.0
904,0.0
905,0.0
906,0.0
907,0.0
908,0.0
909,0.0
910,0.0
911,0.0
912,0.0
913,0.0
914,0.0
915,0.0
916,0.0
917,0.0
918,0.0
919,0.0
920,0.0
921,0.0
922,0.0
923,0.0
924,0.0
925,0.0
926,0.0
927,0.0
928,0.0
929,0.0
930,0.0
931,0.0
932,0.0
933,0.0
934,0.0
935,0.0
936,0.0
937,0.0
938,0.0
939,0.0
940,0.0
941,0.0
942,0.0
943,0.0
944,0.0
945,0.0
946,0.0
947,0.0
948,0.0
949,0.0
950,0.0
951,0.0
952,0.0
953,0.0
954,0.0
955,0.0
956,0.0
957,0.0
958,0.0
959,0.0
960,0.0
961,0.0
962,0.0
963,0.0
964,0.0
965,0.0
966,0.0
967,0.0
968,0.0
969,0.0
970,0.0
971,0.0
972,0.0
973,0.0
974,0.0
975,0.0
976,0.0
977,0.0
978,0.0
979,0.0
980,0.0
981,0.0
982,0.0
983,0.0
984,0.0
985,0.0
986,0.0
987,0.0
988,0.0
989,0.0
990,0.0
991,0.0
992,0.0
993,0.0
994,0.0
995,0.0
996,0.0
997,0.0
998,0.0
999,0.0
1000,0.0
1001,0.0
1002,0.0
1003,0.0
1004,0.0
1005,0.0
1006,0.0
1007,0.0
1008,0.0
1009,0.0
1010,0.0
1011,0.0
1012,0.0
1013,0.0
1014,0.0
1015,0.0
1016,0.0
1017,0.0
1018,0.0
1019,0.0
1020,0.0
1021,0.0
1022,0.0
1023,0.0
1024,0.0
1025,0.0
1026,0.0
1027,0.0
1028,0.0
1029,0.0
1030,0.0
1031,0.0
1032,0.0
1033,0.0
1034,0.0
1035,0.0
1036,0.0
1037,0.0
1038,0.0
1039,0.0
1040,0.0
1041,0.0
1042,0.0
1043,0.0
1044,0.0
1045,0.0
1046,0.0
1047,0.0
1048,0.0
1049,0.0
1050,0.0
1051,0.0
1052,0.0
1053,0.0
1054,0.0
1055,0.0
1056,0.0
1057,0.0
1058,0.0
1059,0.0
1060,0.0
1061,0.0
1062,0.0
1063,0.0
1064,0.0
1065,-0.0
1066,-0.0
1067,-0.0
1068,-0.0
1069,-0.0
1070,-0.0
1071,-0.0
1072,-0.0
1073,-0.0
1074,-0.0
1075,-0.0
1076,-0.0
1077,-0.0
1078,-0.0
1079,-0.0
1080,-0.0
1081,-0.0
1082,-0.0
1083,-0.0
1084,-0.0
1085,-0.0
1086,-0.0
1087,-0.0
1088,-0.0
1089,-0.0
1090,-0.0
1091,-0.0
1092,-0.0
1093,-0.0
1094,-0.0
1095,-0.0
1096,-0.0
1097,-0.0
1098,-0.0
1099,-0.0
1100,-0.0
