Wavelengths,G09
380,0.0
381,0.0
382,0.0
383,0.0
384,0.0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0.0017652303372758462
502,0.0011318746860134842
503,0.0010334114552937544
504,0.0012438116122171813
505,0.0019938941602625966
506,0.002967071048123014
507,0.0029773464467042227
508,0.0025248602550430803
509,0.002348349600491655
510,0.0023457937456948974
511,0.002940256203508924
512,0.0023941049116736187
513,0.0021939415812271892
514,0.002548263033322992
515,0.002748811065114901
516,0.0030280253602191225
517,0.003132864172641772
518,0.0025142608497244834
519,0.0015665032923144278
520,0.0017106730866301182
521,0.0020005073774227045
522,0.0021170815493739264
523,0.0016268651528995972
524,0.0016178687942184835
525,0.0019008807827596056
526,0.002065166035494047
527,0.002103641376516428
528,0.001940614482485492
529,0.0019150862135375102
530,0.002311369066109889
531,0.002198922487166196
532,0.0022735955579658803
533,0.0022550047745716725
534,0.0020150667859352746
535,0.0019509439446569867
536,0.0021075147980699443
537,0.0022683643720000273
538,0.002260491337886385
539,0.0021465729260180923
540,0.002321134449313819
541,0.0025677821146964557
542,0.002377433930512725
543,0.002075028887382656
544,0.0023568240823532314
545,0.0023415192424256397
546,0.0021689475937368176
547,0.0020557467225717505
548,0.0021677917225520595
549,0.002389294738815099
550,0.002769419034206616
551,0.0026689036558325205
552,0.0023807388919286137
553,0.0018752439418535077
554,0.0016611273667485984
555,0.0019358472180098464
556,0.0024802335029048502
557,0.002360120293192974
558,0.002130805098777985
559,0.0016060992642464534
560,0.0012218237652488568
561,0.0015540865255869395
562,0.0019810804877883497
563,0.0019249973041286818
564,0.0018302717078151527
565,0.00221211728775238
566,0.0020430188368185586
567,0.0020287192217519315
568,0.0019801490407012536
569,0.00217869866024577
570,0.0022938066906527956
571,0.0024425040158837603
572,0.0025314973495649154
573,0.002492612401113284
574,0.0019475414598642553
575,0.0021482450054263903
576,0.002310732906094863
