Wavelengths,G12
380,0.0
381,0.0
382,0.0
383,0
384,0
385,0
386,0
387,0
388,0
389,0
390,0
391,0
392,0
393,0
394,0
395,0
396,0
397,0
398,0
399,0
400,0
401,0
402,0
403,0
404,0
405,0
406,0
407,0
408,0
409,0
410,0
411,0
412,0
413,0
414,0
415,0
416,0
417,0
418,0
419,0
420,0
421,0
422,0
423,0
424,0
425,0
426,0
427,0
428,0
429,0
430,0
431,0
432,0
433,0
434,0
435,0
436,0
437,0
438,0
439,0
440,0
441,0
442,0
443,0
444,0
445,0
446,0
447,0
448,0
449,0
450,0
451,0
452,0
453,0
454,0
455,0
456,0
457,0
458,0
459,0
460,0
461,0
462,0
463,0
464,0
465,0
466,0
467,0
468,0
469,0
470,0
471,0
472,0
473,0
474,0
475,0
476,0
477,0
478,0
479,0
480,0
481,0
482,0
483,0
484,0
485,0
486,0
487,0
488,0
489,0
490,0
491,0
492,0
493,0
494,0
495,0
496,0
497,0
498,0
499,0
500,0
501,0.0077540941104952705
502,0.00789945618501568
503,0.0017794833602512157
504,0.002014587121285593
505,0.001586886326051601
506,0.004830834165758944
507,0.005198722204391619
508,0.00201818927260135
509,0.0012522818153451129
510,0.004099444796868495
511,0.005295870284293403
512,0.0041979129053609475
513,0.005209020934978395
514,0.004598642860188472
515,0.00458797064187839
516,0.0045148209078862515
517,0.00740347797825527
518,0.008842933019138684
519,0.005293723849285344
520,0.004047660924703747
521,0.006116657463901513
522,0.006432490138912029
523,0.0043403009988645285
524,0.005141058318364351
525,0.004832378799059383
526,0.007176110870843889
527,0.004881723211335728
528,0.005368835929908329
529,0.004382533668507296
530,0.006305606691230402
531,0.005269668202362377
532,0.005229712999882262
533,0.005391193689456917
534,0.005447652675988662
535,0.004424270719526145
536,0.004302752390624401
537,0.00357590160409166
538,0.005190666722605594
539,0.006726746126719568
540,0.00861345840562302
541,0.004597541141904575
542,0.006347310554386944
543,0.006924511423695365
544,0.008452690988527736
545,0.006728706511465571
546,0.004132394994321579
547,0.004498100019306325
548,0.007208209837097956
549,0.008638197651431465
550,0.008093682994883998
551,0.010779321429424726
552,0.009628370732365119
553,0.009441806923904172
554,0.009180087132556195
555,0.008904118536384743
556,0.008050276476200656
557,0.007785259263676098
558,0.007378253342400516
559,0.007607555475128708
560,0.006722757801472346
561,0.005977243583674465
562,0.005896769586190968
563,0.006814163854606581
564,0.0058451222103853935
565,0.005316063181369429
566,0.005909024192398574
567,0.007693662202461001
568,0.009713656016127897
569,0.009038994744850192
570,0.008904057100869155
571,0.008276170667259592
572,0.007025459887106914
573,0.007290899420301537
574,0.0057907216252045465
575,0.004888042974439067
576,0.00501250027589637
577,0.0034863333361034336
578,0.004352187591693477
579,0.002521555836239923
580,0.0035869634062929956
